,Cell,Case,Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
1262,208312480,Train,PS,4.25217899815,161,53.525974026,233.136363636,131.519480519,18.6818181818,1.13253012048,0.9394602366,68.5311355311,138.238095238,28.3919413919,6.18907776925,6.59416440482,3.4432218232,14.3362176224,1.72388528651,205.237545969,119.055222279,645.682539683,1542.77423398,1.46689048703,1.15909537856,19.8872700392,8.74925848897,0.00690177315126,0.181643922583,27.4114946848,7.44172124987,7.35623553102,4.42359647558,0.0215827338129,0.446043165468,1.41618021816,0.493672746535,1.32733856026,20.7234742462,200.114984875,26.1021237005,106.566118892,57.2730570564,0.564264897134,1.50123649631,1.50017482844,1.09446924597,0.860433872507,1.38846105997,0,4.0,8243,35750.0,20254,2877,43.3621413145,99.1877545843,26.3082882959,13.8042702113,398,286
1263,208314653,Test,PS,95.8373393145,287,16.9160583942,18.7591240876,4.61678832117,6.3795620438,1.13362445415,0.89401011383,34.8764940239,12.3505976096,15.9322709163,5.03633478644,3.30194517803,3.72388197114,19.1227129498,1.36864912742,434.003725057,317.103716622,1148.81179138,3661.39968667,1.0,1.0,27.9135805642,10.749005307,0.0788875983875,0.0372705187705,20.2581904762,29.47,5.37871905814,6.09040463983,0.272,0.170634920635,-0.143047441655,3.47679219454,1.54175641727,24.964647725,263.6551371,34.8696958921,126.121055571,77.3251717425,0.593797008472,1.28854620551,1.58578944666,0.742975070686,1.79563939133,1.34953534443,3,7.0,4635,4867.0,1265,1748,15.0935125696,6.6532366235,7.78322300799,19.3742743709,21,287
1264,208319781,Train,WS,18.2805071601,886,456.112293144,58.6914893617,107.327423168,124.359338061,1.4500855676,0.906220502059,153.875792142,63.3650190114,59.7059569075,8.97249078868,5.2312929728,7.56672084522,33.6015573248,5.72649942876,4816.39066342,841.070661639,3547.06122449,19864.4635116,1.14107794541,1.13836097474,87.9798449263,10.4425619083,0.191117914026,0.0138379888799,1.69506882116,4.85679011354,4.34594449621,6.90054026211,0.431055900621,0.0819875776398,0.714197438516,4.97258215396,-0.318806943771,78.6735375255,175.726613075,35.8479562,70.7937018423,196.844813669,0.504304490653,3.5199905618,3.35618015647,1.25637884836,2.28922857956,0.801225525227,7,19.0,385871,48808.0,90799,105208,395.587106444,183.074544312,105.184531989,22.3504967256,210,173
1265,208332493,Test,PS,17.4905703824,175,32.7604790419,2.31736526946,69.9461077844,3.53293413174,1.2517580872,0.878811014365,42.3263888889,57.4513888889,7.77083333333,5.9165007035,6.47454531069,2.04743710588,14.9290598831,3.90947666864,349.024223825,89.2764565203,700.188208617,1742.19194931,1.57000767752,2.0,34.0980970632,5.46408940872,0.00943016652848,0.452703968635,16.9367260062,2.2306501548,7.03739192302,2.54494840775,0.0328947368421,0.677631578947,0.910676805466,2.38694712982,11.7589360375,31.0871222368,241.565754256,33.4270281831,115.077592422,79.1243729438,0.545266112431,3.01033444492,2.67399250295,1.09327021458,1.39321896131,3.26881104221,2,6.0,5471,221.0,11681,590,25.8536205507,56.8118290673,8.51682690282,10.3268001631,126,312
1266,208333303,Train,WS,143.542373502,581,464.567567568,170.762162162,63.6414414414,76.2972972973,1.05350877193,0.942288812185,158.026565465,69.1783681214,54.7609108159,8.51959150086,4.23862971254,6.69211286455,27.2157756394,1.15187073112,1147.79121559,996.458356458,2326.97278912,10555.0615579,1.60530854049,1.32602538564,24.1686636635,24.1686636635,0.254641214997,0.0218819424691,3.39468690702,9.59013282732,4.05313198183,6.99151899333,0.50284629981,0.129032258065,-1.29134591704,0.889111637507,0.018328220479,31.9670771629,184.506134127,35.0196737709,87.6291441132,96.6746546538,0.67875032898,1.19229740389,1.24480015908,0.0390441585516,1.39083634709,0.730792049819,2,5.0,257835,94219.0,35321,42345,243.973821577,95.163204022,64.7781793139,26.8113283302,160,196
1267,208336831,Train,PS,102.047344309,249,59.1638655462,195.93697479,18.2352941176,36.9369747899,1.15438950555,0.948942826304,50.2604651163,24.2558139535,28.5581395349,6.45491200113,4.21476432796,4.13449469936,17.822257043,2.20381062117,445.834961401,202.301848044,997.873015873,2964.05823087,1.90075936702,1.34895793429,33.0216984063,7.8641644563,0.111234548273,0.240140805787,6.79293082524,2.04078536755,5.26125307129,4.0183494215,0.334951456311,0.495145631068,-0.342447150815,1.74284472256,0.504286497327,31.6801466883,221.440438912,22.7322605329,118.79154567,81.7717257252,0.512436230906,2.06157390533,2.04899970342,0.487981949198,1.56738889692,1.33087871235,2,5.0,14081,46396.0,4340,8791,33.836396373,25.4831319666,53.0632274919,15.3669711313,71,168
1268,208340351,Test,PS,88.2763032037,151,47.0,80.6137931034,94.3172413793,145.24137931,1.10016420361,0.959382531469,48.0930232558,72.8449612403,74.6046511628,6.03654560051,6.32715915559,6.81087615896,13.9109959961,2.03640186394,203.800524191,100.078735833,607.947845805,1409.52667481,2.0,1.71700769674,20.1202290228,7.93163484089,0.00996809549949,0.0105511812723,17.6188011555,9.3623615792,6.88529495763,6.84556845406,0.044776119403,0.0373134328358,-0.270531275297,-1.03152809909,0.0431177270743,21.6442505021,164.886138143,20.1146656259,72.3421916137,56.1037277273,0.66613864485,2.05325741507,1.5695507665,0.380378346226,0.0496055778419,0.613877690081,2,4.0,6815,11545.0,13676,21060,26.3137567273,59.5013420247,84.4582962473,10.5414208385,315,197
1269,208341316,Test,PS,96.6021811913,247,108.101694915,245.389830508,226.805084746,342.796610169,1.32079207921,0.687277585749,89.8905109489,191.725060827,259.423357664,6.98660482063,7.08474575054,5.78265415732,17.7472156275,1.82427903479,400.530127089,219.555297984,989.487528345,2926.77475437,1.77542280847,1.53050127669,46.0904997167,5.74233197166,0.0100853437607,0.0908906719677,14.0858394506,7.80428605257,7.10972621168,5.64020095555,0.0487804878049,0.30243902439,0.755393612505,2.5315655154,-1.0065098473,26.9133703244,171.705258125,40.398335488,65.8922143651,103.665663377,0.537625580243,1.57422123174,3.23115440629,1.07915881038,1.47407225088,0.546695446487,1,4.0,25512,57677.0,53526,80900,85.8131977751,212.241078888,338.2625487,17.0963075467,252,213
1270,208384324,Train,PS,119.44531112,193,20.3135135135,92.9837837838,35.6918918919,104.086486486,1.18836915297,0.840970794949,33.006116208,24.3272171254,65.0550458716,5.31476214036,5.4407704173,6.05562774682,15.7130353916,1.74887649649,272.181569237,155.63224149,775.657596372,2031.32254393,1.62804643135,1.56744021303,27.8480971406,7.44319329233,0.0334032241608,0.0235595196257,10.703030303,13.2597643098,6.39983868414,6.62485512381,0.163636363636,0.133333333333,0.704115115901,-0.750783136897,-1.2336018542,22.9791918214,176.642700106,29.9015485838,76.1936923143,70.5825808659,0.564266525717,1.5365395005,1.91261610648,0.713052274877,0.233998821779,-0.239260675885,4,2.0,3758,17018.0,6603,19256,15.1428899052,26.2500901247,71.5283582476,14.9551585324,234,252
1271,208394037,Train,PS,29.2101131626,194,34.6989247312,2.25268817204,84.3440860215,158.021505376,1.26708074534,0.776937675846,41.95625,64.69375,79.00625,5.92092865295,6.54083708795,5.9913723765,15.7554458207,1.79157684808,277.720979003,155.014829143,779.850340136,2047.81496371,1.62477310855,1.50002770479,37.3598793419,5.64636247094,0.0085149288744,0.0446072492974,13.9597262952,5.21700879765,7.12514618575,5.99211252212,0.0242424242424,0.2,1.97350967243,5.27492640089,-1.34848627028,26.6544541934,262.147082586,23.6364783032,134.890284868,86.0124836257,0.518196595108,1.88835163303,2.79084887154,1.24568328546,2.10046243482,0.0991713813112,3,5.0,6454,234.0,15688,29392,25.6899565942,71.5877526955,126.32067731,14.115196411,474,307
1272,208396146,Train,PS,46.199102376,250,49.9414225941,185.39748954,8.71129707113,35.0125523013,1.20080321285,0.914233605589,54.0737327189,11.0230414747,39.1290322581,6.35505210113,1.96137710089,3.11992537519,17.8596595124,1.89402505993,415.921396174,219.596564467,1002.06575964,2982.75887936,1.5471855637,1.47333480709,30.4902138638,8.56006784622,0.518879162801,0.330158721052,0.841768655448,2.57326194119,2.11929477618,3.26044402053,0.735849056604,0.575471698113,-0.369813145036,13.474278743,6.33070021002,29.1028625903,250.103782617,27.6618100811,121.912926653,78.10056342,0.511961951345,1.73090356323,1.85976563652,0.388979548354,3.63898882875,2.62737723918,1,9.0,11936,44072.0,2082,8368,31.009998382,25.3440823144,73.7844015884,16.8136822921,40,336
1273,208399863,Train,PS,42.8394365289,182,97.8390804598,376.287356322,9.1724137931,21.0287356322,1.07027027027,0.962451109481,58.75,15.4294871795,24.4294871795,6.62677528627,3.42592230346,2.96630528512,15.2387326089,2.33067870209,286.60689003,122.971428783,729.537414966,1852.87093247,1.71664081787,1.71856251198,21.0464188273,9.21365295844,0.160478757552,0.37162178801,6.93158002877,2.59917813848,4.38807427311,3.09360336873,0.40127388535,0.612903225806,-0.829826745356,1.2396210237,1.53561442871,24.0095874747,172.217931885,17.8800646536,83.4194913207,60.5201435715,0.64412715923,2.03588587421,1.50306375734,-0.233402867069,1.50390401219,1.58677191995,1,7.0,17024,65301.0,1596,3659,48.4928892911,13.8196153252,34.6657982032,11.7931892837,256,270
1274,208402967,Test,PS,86.2725146657,207,30.702020202,255.898989899,23.7828282828,59.8383838384,1.02342786683,0.967811550923,38.2742382271,25.1828254848,51.6703601108,5.73573926009,4.89272719498,6.18357193375,16.2557428158,2.60103274495,367.529535444,141.301387365,830.163265306,2249.15342266,1.35648195477,1.83150659562,23.6283650307,8.99426173883,0.0607303969769,0.0194598107957,10.7794850498,17.9075150732,5.98707392286,6.96851553725,0.232804232804,0.122093023256,0.213005914233,1.50804989475,-0.241789527986,25.9404459142,206.342540494,34.9897296237,98.3626248749,65.245253539,0.769823710499,2.49598882827,1.59399228654,0.57135381645,1.25309257289,0.644563049218,4,5.0,6079,50471.0,4709,11848,18.884205788,26.3580303843,48.5168318331,10.3928533735,375,316
1275,208405208,Train,WS,105.403142794,208,123.522613065,310.110552764,213.27638191,141.72361809,1.15966386555,0.926437032782,93.6666666667,169.016666667,91.9166666667,6.97311155514,6.98593684014,6.44557160543,16.2967409712,1.641763594,294.209353384,179.203238798,834.35600907,2266.2139596,1.43709346331,1.68287985364,23.8384010341,9.15685250492,0.00729493362262,0.0234364930615,24.0478013834,11.4898715415,7.46030259219,6.60555417816,0.0434782608696,0.125,-0.582628241976,-0.166733631463,0.141038322459,23.3463712676,229.639372384,31.6057147018,101.931450314,65.990507078,0.622080044756,1.62552494571,1.5875490526,0.150777851995,0.27338654678,0.62513248572,1,6.0,24581,61514.0,42442,28203,64.5798033149,130.631550573,112.242240703,14.3623580365,412,205
1276,208406945,Train,PS,149.561304772,347,68.0722891566,93.1686746988,150.436746988,250.756024096,1.3177636235,0.64008243414,70.4203389831,126.057627119,139.755932203,6.99030934136,7.04254662261,7.40673452151,21.0495718342,1.12621353856,525.096408538,466.249419456,1391.99092971,4883.46884457,1.05128108675,1.35503843585,56.0494281391,6.60616345192,0.0114490757888,0.00920238941866,13.1457598087,10.4165814068,7.21187895598,7.2839626022,0.0830564784053,0.0598006644518,-0.00517662356226,0.840867517942,-0.796883072414,25.9528474342,257.11044383,27.9445616548,118.764130915,125.311183182,0.526066591654,1.01820291433,3.37478976102,0.726396959238,0.956359581408,0.140797523221,1,4.0,22600,30601.0,49945,83251,49.8200455936,127.414555254,164.943484644,25.488875615,483,225
1277,208335105,Test,PS,121.137110171,150,102.333333333,4.79861111111,246.006944444,12.9930555556,1.3536,0.850644348475,80.6032388664,172.271255061,18.7246963563,6.58291579997,6.82951145972,1.29805031267,13.8629440529,1.87477470576,193.52622772,103.226391484,603.755102041,1394.97053354,1.49732392357,1.89493334198,28.5261067003,5.74137420885,0.00955973018006,0.666461974738,14.459704918,0.290360655738,6.98746968924,1.31343544795,0.0327868852459,0.819672131148,0.54644498571,0.551973155522,8.18564342893,21.9439164736,196.852073105,26.6387289878,102.457943397,68.5349618183,0.477532417636,1.52345741831,2.28219924021,1.24904976132,1.20078152297,3.01655462867,0,4.0,14736,548.0,35425,1871,87.5003174597,186.790267729,37.1914148785,14.4040235125,378,216
1278,208316771,Test,WS,22.2116949818,336,138.102803738,176.024922118,250.981308411,231.317757009,1.06976744186,0.939185811413,109.474916388,221.170568562,117.18729097,7.22934069453,4.55762141117,7.28096516638,20.6979217486,1.08818471095,490.716215064,450.949374797,1345.8707483,4642.78790533,1.55338460904,1.24230894252,18.6694547403,18.6694547403,0.225995148116,0.0141568920819,1.66864653244,5.75549217002,4.00679215749,6.83469028955,0.473333333333,0.09,4.47395758429,5.31928848749,-0.386518306137,22.6137723151,235.712370652,22.5238095238,109.53477494,74.6778189612,0.680047234951,1.03357440656,1.27046388779,2.18150693296,2.38108081246,0.509172503839,2,4.0,44331,56184.0,80565,74253,159.222992668,476.940476076,178.523239399,21.8791914464,418,185
1279,208321024,Test,PS,176.91520171,281,587.349442379,593.26394052,468.728624535,62.9033457249,1.1719858156,0.91817382719,214.710794297,270.441955193,50.4175152749,7.85584897966,6.93544758547,6.55474495704,18.9474323223,2.48192944739,568.518611064,229.063163606,1127.84807256,3561.63750413,1.38780769381,1.3468873191,30.6915797609,9.63092931929,0.0270399020138,0.00990312536034,5.34883334993,14.5537190083,6.36527837171,7.25272606119,0.136363636364,0.0619834710744,-0.8223902354,1.18783755635,0.140652089142,27.988468319,256.081666638,37.3655412575,129.499794029,80.6450181603,0.690580857079,1.91859005725,1.75087528324,-0.217442852155,1.24145613298,0.746733354231,0,3.0,157997,159320.0,126088,16921,280.213627696,469.226450311,51.0609187515,14.5880399063,56,179
1280,208405384,Test,PS,113.756097461,247,18.4237288136,4.74152542373,38.8093220339,41.1737288136,1.34393638171,0.81258286357,31.265060241,32.6385542169,33.0240963855,5.33319303703,6.10144675986,4.64563248157,17.7472156275,2.30912388496,450.622810223,195.148823827,989.487528345,2926.77475437,1.69208802661,1.69239716499,41.2176037345,6.39578093551,0.00764037104035,0.133839736767,19.9181765389,3.79506387921,7.40685429811,4.95749611593,0.0428571428571,0.366666666667,-0.0511210543497,0.336900282217,32.088632004,30.9625487514,176.110735579,38.8508398249,76.9825246958,95.22676934,0.488872928716,1.89460667209,2.73734378498,0.716340918469,0.668589975369,4.17755962622,4,8.0,4348,884.0,9159,9717,14.4368330602,27.2028179226,66.1457647259,16.3424679156,250,325
1281,208410559,Test,WS,35.006547943,186,139.376404494,401.016853933,16.9887640449,164.393258427,1.04301075269,0.962109746187,68.8765432099,25.6234567901,82.4444444444,6.85753623986,3.22505832874,6.26500435791,15.4128952078,1.74111809077,256.310069202,147.21004311,746.308390023,1917.12883468,1.01922019414,1.54107327109,14.7129256643,13.2511092275,0.272031897894,0.0306941211218,3.97033494646,6.78857219068,3.68620492598,6.39983113968,0.527607361963,0.155279503106,-0.320570976967,22.0881938396,-0.902892722789,21.3039516198,195.800831229,21.1063740359,92.1777710106,55.9280697836,0.682434989127,1.66005809631,1.27672084729,0.159758411536,4.19323367124,0.121778961952,3,5.0,24809,71204.0,3024,29262,65.6234483347,38.390657332,119.946862578,12.8332566596,189,190
1282,208322195,Test,PS,79.9710642823,393,46.592,169.530666667,88.4186666667,69.3306666667,1.3648989899,0.831407882364,45.7823529412,72.5470588235,47.5176470588,6.54016439472,6.90484277692,5.86613080425,22.3712297693,2.43102986165,926.112185993,380.954672998,1572.27891156,5862.302132,1.34521071653,1.36514060174,49.1852190552,8.43915388864,0.00952532098923,0.0568861569824,12.7650628466,5.39638318671,7.33271578889,6.02621509001,0.0615835777126,0.23598820059,1.9111595513,2.00276230139,-0.243538644139,37.9601749507,251.299825543,27.5478968583,119.60369399,115.248745888,0.51636941616,1.892985661,2.54639904415,1.43285246158,1.31497032665,0.799601888183,2,7.0,17472,63200.0,33157,25999,39.6451788073,79.688849397,68.9867426362,20.0530705186,423,228
1283,208411546,Test,WS,40.8742774588,275,671.357414449,252.673003802,73.8707224335,514.669201521,1.04197080292,0.966147921084,192.016393443,42.5409836066,229.967213115,7.77749356153,5.94855301708,7.00785660453,18.7349310345,1.08460320295,363.321095033,334.980658407,1102.69160998,3443.14187754,1.47390757503,1.42701023346,16.1538454167,16.1538454167,0.0523800725611,0.0258960964794,5.18647540984,6.36885245902,6.04681359692,6.48320652141,0.217213114754,0.135245901639,-0.508177249065,0.301502322897,-1.39895968571,20.4262022597,206.255911785,24.2709805914,86.7039216633,64.6153816668,0.714912279115,1.08201662459,1.15683254268,-0.539399593183,0.799549446855,-0.170117560938,1,5.0,176567,66191.0,19428,135358,278.791610327,67.329777043,357.654187657,18.8779005752,202,319
1284,208412505,Train,PS,171.960506303,222,33.7547169811,73.0283018868,14.0518867925,176.443396226,1.10125142207,0.948552538517,45.2583979328,16.7312661499,108.648578811,5.90118610937,3.74307974136,6.13922485341,16.8206260157,1.66127835827,325.421727017,195.886333797,888.861678005,2491.86831089,1.63091828751,1.36034191952,22.7432582718,10.127786344,0.18601398616,0.0397100071653,4.48790064103,5.33922275641,4.48867106819,6.16682375831,0.442708333333,0.179487179487,-0.492809843844,5.52823641773,-0.803272473125,21.5636184343,229.422518163,21.1063740359,123.896974544,65.7420892317,0.659072718269,1.37912115494,1.49316345266,0.392990705544,2.09456307548,0.632468009676,1,6.0,7156,15271.0,2979,37406,21.7081027046,21.8111998715,166.729137485,15.6357680085,399,163
1285,208312481,Train,PS,90.6922089901,177,38.3017751479,111.082840237,77.5325443787,196.520710059,1.27572016461,0.819034158735,42.4149659864,67.8639455782,123.571428571,6.07802651623,6.49185083399,5.03801835532,15.0181893906,1.66516641859,231.889150337,139.25884389,708.573696145,1773.58232765,1.48771853937,1.29923012245,29.5506822502,6.46455083974,0.0096893748541,0.101256989677,12.7014994447,2.28179378008,6.98803572247,5.00110526543,0.041095890411,0.304054054054,0.500715340571,0.31879236093,1.40538188002,20.5118021851,187.110752696,36.9848976349,77.0956869555,72.0304661798,0.602567508182,1.4311604101,2.16129548501,0.946633209117,0.792465133426,1.42147664137,3,6.0,6473,18605.0,13103,33212,31.1766876823,62.1517550584,263.313952795,14.3322873106,310,291
1286,208314654,Test,PS,26.9753051376,776,19.0026990553,30.4804318489,11.8974358974,15.0512820513,1.73885350318,0.642558022312,34.5787106447,21.0779610195,23.0749625187,5.45452339081,4.59139882776,5.11566604986,31.4472974461,2.28651099616,2494.79870267,1091.09411976,3106.82312925,16283.531843,1.0,1.0,114.318126056,7.19768589727,0.0231675337295,0.00605118255379,33.1038789383,38.0486283448,7.11787011774,7.85078441498,0.133928571429,0.0401785714286,0.0161521212823,1.26474323963,0.129493736055,65.4102321495,220.155239657,26.1021237005,97.5238193013,243.031623907,0.35071178602,1.93190249644,5.71222299267,0.808236674789,1.1119126923,0.640431038223,4,21.0,14081,21846.0,8816,11153,16.5777925126,12.3870445756,11.6215660714,33.8579365522,349,296
1287,208319782,Test,PS,83.1728589193,608,169.292598967,144.987951807,27.2685025818,40.5438898451,1.09289617486,0.904151731777,76.8299817185,24.9031078611,25.6910420475,7.818935391,4.10528307025,4.02035354878,27.8459661388,2.63415135711,1859.11438754,705.773562528,2435.98412698,11305.3885858,1.4273949871,1.07881264679,48.0316042786,12.9791331728,0.189708418285,0.28098046608,3.89364334243,1.11110776761,4.38867906187,3.55758425751,0.442652329749,0.525089605735,-0.989790885537,5.95314878983,2.88190802988,45.7018376027,208.482914646,23.569865268,105.854606955,122.021474903,0.688640304382,2.36181186499,1.90058510632,0.0163000642791,2.54579583729,1.90387685383,2,8.0,98359,83658.0,15843,23556,90.0398865351,53.1951253962,68.1821006439,19.3503294146,397,183
1288,208332494,Test,PS,86.5931774589,259,46.4677419355,3.99193548387,109.008064516,44.9032258065,1.33015267176,0.877141805187,45.5823927765,69.8939051919,36.2144469526,6.38698261729,7.06400213309,5.34366842308,18.1928217716,2.61220182017,516.300369103,197.649494429,1039.80045351,3152.81738813,1.08988473543,1.13927147935,37.8946278589,7.24706197342,0.00687072697535,0.0588626822641,14.9858692549,6.08821010562,7.44927774474,5.95543810098,0.0221238938053,0.235023041475,-0.433888221465,-0.65456112733,-0.75281580962,31.4994859935,220.146374431,30.7142857143,89.5761510279,90.2833796646,0.571426338154,2.18110803128,2.36191115329,0.474540736968,0.284627320523,0.676825046634,1,7.0,11524,743.0,27034,11136,29.653492283,65.1083459255,45.1745573831,14.4419650663,214,327
1289,208333304,Train,WS,92.5677151494,181,510.653179191,264.924855491,13.1098265896,35.5086705202,1.04709141274,0.970270371245,201.566878981,24.7006369427,39.9936305732,7.2843392103,2.25845526183,4.60923803263,15.19488005,1.92740051071,258.390587848,134.061699378,725.344671202,1836.92087897,1.05036555646,1.7837793889,17.3745537379,10.8893480208,0.41563387223,0.0858864248116,2.07208414555,8.71263807667,2.62131595136,5.38862390399,0.66049382716,0.289473684211,-0.640934205483,17.2801815269,0.482375696146,21.5701469077,167.634635475,15.1163664664,74.4254820808,56.5278035174,0.732305073415,1.8789439082,1.34399064879,0.0555388901297,3.75921395394,1.15282192922,1,7.0,88343,45660.0,2268,6143,250.848285572,33.3321793601,42.4172255468,11.4799312601,202,199
1290,208336832,Train,PS,174.479100044,215,126.126213592,300.04368932,41.9514563107,92.7524271845,1.04772991851,0.952434161989,63.7935656836,37.2144772118,66.072386059,6.83859620437,4.17552424208,6.78590322878,16.5808898681,2.87091114402,409.762543133,142.729092813,863.70521542,2386.83350922,1.6543815278,1.8855359001,25.4870880976,8.83184183211,0.19020202426,0.00725890122965,3.80878880378,19.6488798019,4.37542980416,7.36184997022,0.448453608247,0.0257731958763,-0.597644038632,1.88515860627,-0.601501250217,27.9086247393,156.781108725,21.6941348647,66.2397158032,68.6378598594,0.71760245313,2.5885421212,1.66549574304,-0.129129904663,1.54292909277,0.148459163768,2,3.0,25982,61604.0,8642,19107,55.5594109742,57.7563309085,54.6103751739,10.7815996158,235,159
1291,208340352,Test,PS,99.9143134204,187,27.8491620112,43.7262569832,51.4525139665,61.7988826816,1.13981358189,0.871996800521,42.74375,34.8875,40.025,5.80713196494,6.17042052563,6.07773845599,15.4561292204,1.40388001049,232.095164295,165.324075107,750.501133787,1933.30708397,1.48470825776,1.51037531628,24.5574383991,8.01373934987,0.0123959449634,0.0131001338162,9.42451945617,9.12919987498,6.81720092782,6.91204050087,0.0632911392405,0.0759493670886,-0.362156876142,-0.338848908993,-0.582962178241,18.3787673945,256.904182127,55.038689752,117.013378563,65.1423554979,0.692293205578,1.24632547037,1.71591670797,0.610390935564,0.740729542742,0.427099046348,2,5.0,4985,7649.0,9210,11062,20.082362168,44.369974898,45.8760024034,14.7463626728,64,196
1292,208341317,Train,PS,90.3780177552,208,29.783919598,88.2713567839,50.8190954774,96.8140703518,1.13539192399,0.940591030279,38.4413407821,45.3407821229,64.3910614525,5.75544246393,6.22662062128,6.21715759235,16.2967409712,1.85606207099,312.822089805,168.540748014,834.35600907,2266.2139596,1.36664704145,1.32129743417,24.2224748941,9.10902546309,0.0096106236343,0.0171778283374,15.9003496503,9.13836163836,7.13859977152,6.80890000799,0.0511363636364,0.10989010989,1.86967363493,2.13726098139,0.176707591702,23.5606159317,235.165033032,28.5567621087,119.109279643,66.6630007144,0.61885152739,1.64690421076,1.60275392631,1.1878273866,1.26223332166,0.683025533744,2,6.0,5927,17368.0,10113,19266,22.3185828046,43.9353961214,77.0031690467,14.3060026065,60,214
1293,208384325,Test,PS,93.3297539571,216,23.4589371981,3.62801932367,49.9178743961,27.8405797101,1.22794959908,0.916473374992,35.1634877384,37.7138964578,23.2397820163,5.45720400674,6.17813419716,4.44177435282,16.6210860237,3.46767092384,453.623982507,130.815176085,867.897959184,2404.2344399,1.83302957943,1.3552829746,34.3502486156,6.65982317022,0.00724105930177,0.129902699929,27.1827998572,4.54588588767,7.46903014117,5.02121471474,0.0471204188482,0.376963350785,0.0292293846713,2.70299602017,-0.351358860687,32.0413068986,182.790783884,23.8791363313,73.3197215857,82.0201435715,0.569194342186,2.69322317076,2.34010869388,0.569398315758,1.50553470569,0.872831129977,1,5.0,4856,545.0,10333,5763,17.200073161,30.3330628961,32.3175472543,11.8970114495,272,263
1294,208394038,Train,PS,135.78657784,578,42.5217391304,126.664855072,58.1286231884,68.3007246377,1.30408073717,0.830098658967,46.6260954236,43.9814995131,41.1324245375,6.39906083555,5.86736149657,5.77230291997,27.1421198193,1.5759793207,1331.69700894,844.996499286,2314.39455782,10469.5957329,1.57767272657,1.37968143579,55.6460049783,10.7321979384,0.0616245772037,0.0912101047283,6.77054937387,3.93897194348,6.06014758564,5.46494551111,0.235867446394,0.304093567251,-0.498112948987,1.26495213962,0.525265090389,42.6787771082,264.589176889,30.7994850061,114.600827038,132.756405834,0.493210750941,1.55266963757,2.34842054128,0.358218348168,1.11090500604,1.2252111223,4,10.0,23472,69368.0,32087,37702,27.9315849972,59.4728330952,82.8670805746,27.4873521549,91,317
1295,208396147,Train,WS,97.3127189527,313,245.712374582,291.892976589,170.113712375,800.304347826,1.03536977492,0.961460111945,89.78994614,104.845601436,415.886894075,7.46161872097,6.97704477273,7.24109773829,19.9760593041,1.28724522423,479.798601232,372.732865657,1253.63038549,4173.76582099,1.34432401639,1.38342298001,17.3896928355,17.3896928355,0.0251864270266,0.0204362446715,8.39511449791,10.8014982722,6.78775610808,6.93168313314,0.142348754448,0.120996441281,-0.361844691361,0.418403547545,-1.19267824513,23.8773492281,199.863592989,37.8947851192,87.1911239414,69.5587713421,0.68863252605,1.25270911067,1.18111625778,-0.442764218225,0.810090275235,-0.110156500101,3,4.0,73468,86978.0,50864,239291,93.6340857849,139.312767793,531.986374534,19.0605696284,271,344
1296,208399864,Train,PS,12.1788661548,253,84.3429752066,270.450413223,16.6652892562,104.983471074,1.07722772277,0.951149947075,49.9864864865,20.6216216216,81.3243243243,6.80901018992,3.04421632634,6.44130862815,17.9713998695,1.99026446446,434.410179842,218.267565743,1014.64399093,3039.09548103,1.71173538573,1.39404250112,23.2923489512,11.3628277967,0.315882985363,0.0220478422373,1.95772417154,8.63815789474,3.32633706374,6.6654792291,0.561403508772,0.127192982456,-0.632030598445,2.24177140047,1.08859905582,26.8839022344,213.548404498,16.6664115627,123.86964253,69.3103534958,0.643673695013,1.833988802,1.44438868417,0.321148133816,1.82177772588,1.17260920877,1,5.0,20411,65208.0,4033,25406,48.2813095032,29.764217273,100.040155861,14.6587057703,445,269
